id,accident_risk
518131,0.33163947
518132,0.22594796
518133,0.31446418
518134,0.43008
518135,0.18100485
518136,0.47045898
518137,0.23831046
518138,0.22103134
518139,0.58703333
518140,0.29814366
518141,0.6332244
518142,0.22218202
518143,0.21763088
518144,0.36904812
518145,0.4754323
518146,0.30731016
518147,0.3136318
518148,0.29887682
518149,0.54710644
518150,0.28303918
518151,0.38124895
518152,0.12420012
518153,0.35272974
518154,0.2256004
518155,0.3140876
518156,0.22568633
518157,0.32479882
518158,0.4428497
518159,0.14038898
518160,0.46610105
518161,0.54503304
518162,0.5192203
518163,0.3325805
518164,0.45015073
518165,0.0811785
518166,0.29834068
518167,0.22311449
518168,0.4152508
518169,0.3052941
518170,0.29218853
518171,0.20311117
518172,0.123434365
518173,0.44641683
518174,0.32527494
518175,0.2920081
518176,0.26561996
518177,0.29487416
518178,0.32971713
518179,0.4994964
518180,0.24531473
518181,0.47293863
518182,0.44164518
518183,0.24921036
518184,0.48918995
518185,0.47178152
518186,0.29687345
518187,0.60701734
518188,0.40923798
518189,0.41984355
518190,0.23860101
518191,0.46291146
518192,0.6128473
518193,0.3635301
518194,0.7094083
518195,0.38924503
518196,0.22422703
518197,0.18668382
518198,0.63387305
518199,0.6409805
518200,0.144247
518201,0.31432617
518202,0.17298503
518203,0.66633576
518204,0.14227237
518205,0.19283842
518206,0.18973279
518207,0.49879926
518208,0.31277743
518209,0.34420043
518210,0.32840908
518211,0.32144466
518212,0.45196724
518213,0.45473093
518214,0.27674064
518215,0.37830004
518216,0.57845134
518217,0.08983428
518218,0.4739307
518219,0.18032327
518220,0.35590777
518221,0.18207406
518222,0.3635208
518223,0.12968324
518224,0.54876685
518225,0.59200704
518226,0.051546134
518227,0.2791045
518228,0.2761487
518229,0.21163797
518230,0.23178117
518231,0.11147379
518232,0.38319236
518233,0.30809528
518234,0.33424386
518235,0.38559118
518236,0.13031118
518237,0.29808706
518238,0.42003113
518239,0.23458242
518240,0.6651165
518241,0.5514829
518242,0.21372291
518243,0.2776688
518244,0.56550086
518245,0.47222617
518246,0.25111762
518247,0.2247571
518248,0.3096533
518249,0.2663448
518250,0.19287239
518251,0.38818178
518252,0.23601083
518253,0.15488079
518254,0.36480927
518255,0.28529885
518256,0.54787475
518257,0.21285732
518258,0.33863264
518259,0.1601366
518260,0.33366188
518261,0.41886958
518262,0.30901408
518263,0.31820118
518264,0.37347934
518265,0.39263836
518266,0.60358256
518267,0.3234692
518268,0.2955981
518269,0.36688805
518270,0.29718322
518271,0.45252115
518272,0.40874895
518273,0.3114886
518274,0.36143866
518275,0.51716787
518276,0.2645275
518277,0.3733977
518278,0.2249629
518279,0.26569188
518280,0.4683453
518281,0.33379012
518282,0.55004436
518283,0.26327437
518284,0.30105203
518285,0.27544317
518286,0.05450118
518287,0.32606408
518288,0.23932292
518289,0.46702802
518290,0.30720502
518291,0.12892585
518292,0.19038734
518293,0.12771542
518294,0.26260152
518295,0.35617825
518296,0.5597056
518297,0.30853838
518298,0.48398936
518299,0.23023695
518300,0.2507225
518301,0.20669486
518302,0.3210635
518303,0.41994834
518304,0.12837856
518305,0.41122288
518306,0.28404486
518307,0.5695378
518308,0.11284986
518309,0.386857
518310,0.31918886
518311,0.30452636
518312,0.32846117
518313,0.18606806
518314,0.3279753
518315,0.2243028
518316,0.26598647
518317,0.36811963
518318,0.4886591
518319,0.48334464
518320,0.44919622
518321,0.30148557
518322,0.1608543
518323,0.35795155
518324,0.24420749
518325,0.5308326
518326,0.33291847
518327,0.5230001
518328,0.13216904
518329,0.5939067
518330,0.16544715
518331,0.3442351
518332,0.47564757
518333,0.24703921
518334,0.20992474
518335,0.3576721
518336,0.3132965
518337,0.1626972
518338,0.34266487
518339,0.2245316
518340,0.5694621
518341,0.4970774
518342,0.36462724
518343,0.413791
518344,0.21483898
518345,0.35206473
518346,0.37270442
518347,0.30002177
518348,0.29225037
518349,0.30605346
518350,0.37228888
518351,0.4317639
518352,0.46983862
518353,0.4460365
518354,0.3598271
518355,0.5919344
518356,0.6458164
518357,0.29187235
518358,0.18309559
518359,0.2685
518360,0.57093287
518361,0.40117386
518362,0.23957631
518363,0.3789833
518364,0.39205533
518365,0.3225821
518366,0.45245737
518367,0.47654533
518368,0.5046501
518369,0.50031227
518370,0.28893167
518371,0.28259322
518372,0.6414626
518373,0.21455602
518374,0.38697731
518375,0.5610136
518376,0.24672031
518377,0.28814
518378,0.22144194
518379,0.38660964
518380,0.43248263
518381,0.22155738
518382,0.574836
518383,0.5576628
518384,0.21040626
518385,0.37359962
518386,0.27831936
518387,0.091850154
518388,0.3515766
518389,0.3530937
518390,0.47264478
518391,0.308715
518392,0.36244258
518393,0.18691787
518394,0.07318516
518395,0.6330482
518396,0.5088881
518397,0.5344693
518398,0.16832094
518399,0.27641043
518400,0.25341704
518401,0.13391836
518402,0.37040558
518403,0.37205064
518404,0.30210564
518405,0.4980493
518406,0.385742
518407,0.3151328
518408,0.15471658
518409,0.3095169
518410,0.3502766
518411,0.6582405
518412,0.3614094
518413,0.17330356
518414,0.46482593
518415,0.17059317
518416,0.16030823
518417,0.73368776
518418,0.32140034
518419,0.3283428
518420,0.324848
518421,0.23483264
518422,0.32267588
518423,0.34637278
518424,0.07192775
518425,0.29731596
518426,0.29585138
518427,0.47173926
518428,0.10588012
518429,0.22218375
518430,0.31147107
518431,0.29389554
518432,0.6434994
518433,0.24813007
518434,0.30266246
518435,0.3890257
518436,0.5590825
518437,0.3452664
518438,0.48323673
518439,0.1660231
518440,0.22627024
518441,0.3935121
518442,0.37722942
518443,0.3141332
518444,0.725634
518445,0.17440216
518446,0.30846986
518447,0.48101693
518448,0.28450596
518449,0.44406494
518450,0.18868433
518451,0.43798688
518452,0.6025118
518453,0.5416107
518454,0.43200788
518455,0.5710925
518456,0.29446554
518457,0.63476866
518458,0.546513
518459,0.050146524
518460,0.6547235
518461,0.13318445
518462,0.18409054
518463,0.38873416
518464,0.597389
518465,0.3139022
518466,0.36372593
518467,0.32660303
518468,0.7094215
518469,0.40191096
518470,0.23562603
518471,0.30770645
518472,0.30049464
518473,0.17179
518474,0.32183507
518475,0.11263284
518476,0.270033
518477,0.4288425
518478,0.39446476
518479,0.17461193
518480,0.43877932
518481,0.49065143
518482,0.34267625
518483,0.47865438
518484,0.31015465
518485,0.1911491
518486,0.4086201
518487,0.5385617
518488,0.15023857
518489,0.22297226
518490,0.22509773
518491,0.50955707
518492,0.29181027
518493,0.23653497
518494,0.11141145
518495,0.23301779
518496,0.21124054
518497,0.41111436
518498,0.2383412
518499,0.1129528
518500,0.27996394
518501,0.5437947
518502,0.13208692
518503,0.42874607
518504,0.47482195
518505,0.14968255
518506,0.36130017
518507,0.5249507
518508,0.2841369
518509,0.26532608
518510,0.1347336
518511,0.5376044
518512,0.12872218
518513,0.32981417
518514,0.29004976
518515,0.21472229
518516,0.13218454
518517,0.37126824
518518,0.3348783
518519,0.15685265
518520,0.58396786
518521,0.20601901
518522,0.1447138
518523,0.5624793
518524,0.21733338
518525,0.263339
518526,0.41913188
518527,0.35085675
518528,0.5287491
518529,0.2453567
518530,0.36069164
518531,0.1957558
518532,0.28026426
518533,0.1813589
518534,0.57022476
518535,0.29430595
518536,0.38480002
518537,0.30310693
518538,0.44133312
518539,0.5927765
518540,0.46280912
518541,0.48820972
518542,0.06759447
518543,0.25315717
518544,0.08090595
518545,0.32706752
518546,0.3521257
518547,0.10380893
518548,0.36161223
518549,0.22506021
518550,0.09074757
518551,0.31435436
518552,0.5207803
518553,0.49832135
518554,0.46902496
518555,0.64362717
518556,0.349276
518557,0.24203885
518558,0.40699473
518559,0.21146591
518560,0.27965328
518561,0.12681979
518562,0.24944264
518563,0.5446908
518564,0.2932405
518565,0.2932478
518566,0.44204247
518567,0.3071442
518568,0.23863174
518569,0.6312881
518570,0.3895724
518571,0.16828859
518572,0.3779722
518573,0.33838025
518574,0.6231762
518575,0.3158504
518576,0.4132319
518577,0.33940485
518578,0.33947855
518579,0.3628574
518580,0.4128254
518581,0.36751363
518582,0.12615748
518583,0.20794153
518584,0.24937017
518585,0.21178624
518586,0.6655983
518587,0.24670058
518588,0.63025236
518589,0.26716885
518590,0.706535
518591,0.60023946
518592,0.57061106
518593,0.4277916
518594,0.48595926
518595,0.36567575
518596,0.37308037
518597,0.21914497
518598,0.5589815
518599,0.16583227
518600,0.5399552
518601,0.34358767
518602,0.37083197
518603,0.4012262
518604,0.12735504
518605,0.41911936
518606,0.2909841
518607,0.49251324
518608,0.21943651
518609,0.16734287
518610,0.2955842
518611,0.28930122
518612,0.54090154
518613,0.13777779
518614,0.20413014
518615,0.31899282
518616,0.70501256
518617,0.21348543
518618,0.16123065
518619,0.304613
518620,0.055171605
518621,0.48903772
518622,0.25478798
518623,0.30126145
518624,0.29721346
518625,0.18161121
518626,0.32179135
518627,0.12917829
518628,0.32991052
518629,0.36323854
518630,0.6778455
518631,0.11071218
518632,0.3153659
518633,0.13128585
518634,0.6786408
518635,0.09102403
518636,0.25976703
518637,0.3119218
518638,0.14117125
518639,0.49833256
518640,0.5514076
518641,0.109460466
518642,0.17200112
518643,0.34849957
518644,0.63541615
518645,0.25218433
518646,0.2038257
518647,0.08876823
518648,0.2379005
518649,0.43910193
518650,0.4519628
518651,0.31411192
518652,0.35005856
518653,0.18069442
518654,0.41616994
518655,0.3689321
518656,0.40378633
518657,0.13178721
518658,0.14228421
518659,0.72888684
518660,0.31954905
518661,0.2450332
518662,0.17225601
518663,0.30679226
518664,0.3714501
518665,0.36996976
518666,0.14093786
518667,0.6454087
518668,0.38844863
518669,0.32029885
518670,0.4414891
518671,0.4936773
518672,0.60564196
518673,0.364221
518674,0.10668666
518675,0.33506462
518676,0.2824764
518677,0.13088387
518678,0.22358958
518679,0.3115022
518680,0.3579348
518681,0.47167912
518682,0.24183843
518683,0.36907572
518684,0.5676672
518685,0.32439628
518686,0.2222744
518687,0.46163106
518688,0.05384285
518689,0.26465374
518690,0.2638353
518691,0.41482788
518692,0.20259605
518693,0.4740467
518694,0.17956409
518695,0.17398472
518696,0.16564152
518697,0.2853441
518698,0.27910724
518699,0.52035964
518700,0.2772465
518701,0.41243187
518702,0.359007
518703,0.18427573
518704,0.36366057
518705,0.5440856
518706,0.45025903
518707,0.34561282
518708,0.223086
518709,0.12876669
518710,0.4829266
518711,0.38889417
518712,0.12547861
518713,0.1890764
518714,0.29625583
518715,0.5733783
518716,0.2764022
518717,0.05554581
518718,0.22199894
518719,0.3366485
518720,0.3351806
518721,0.64702487
518722,0.36274698
518723,0.24946603
518724,0.44264677
518725,0.12844397
518726,0.31950587
518727,0.2113635
518728,0.3562497
518729,0.36717185
518730,0.33318928
518731,0.52979875
518732,0.5350471
518733,0.055184297
518734,0.6184575
518735,0.5017167
518736,0.18429224
518737,0.59424204
518738,0.23995386
518739,0.38906005
518740,0.64593905
518741,0.63859826
518742,0.14259847
518743,0.37965906
518744,0.21978775
518745,0.55939686
518746,0.46970707
518747,0.2487241
518748,0.43748876
518749,0.33135122
518750,0.22648293
518751,0.24381238
518752,0.12594993
518753,0.47392026
518754,0.6465764
518755,0.12644511
518756,0.32761413
518757,0.18731277
518758,0.49878436
518759,0.309431
518760,0.14385869
518761,0.31780958
518762,0.3995564
518763,0.05217176
518764,0.30121243
518765,0.30219474
518766,0.45139083
518767,0.33569705
518768,0.25755858
518769,0.31276932
518770,0.4896458
518771,0.18503647
518772,0.15516071
518773,0.29433444
518774,0.071794346
518775,0.37224838
518776,0.52286947
518777,0.5487116
518778,0.31266248
518779,0.28838864
518780,0.11242236
518781,0.4997797
518782,0.26688275
518783,0.28184965
518784,0.24676396
518785,0.5432337
518786,0.29505977
518787,0.20854819
518788,0.30950812
518789,0.84882385
518790,0.41118148
518791,0.16632281
518792,0.11228203
518793,0.53599817
518794,0.5004784
518795,0.37458152
518796,0.36598715
518797,0.28573456
518798,0.06508496
518799,0.18271877
518800,0.5666921
518801,0.38702756
518802,0.31314963
518803,0.72903466
518804,0.2854332
518805,0.3273547
518806,0.32348523
518807,0.26354733
518808,0.034851577
518809,0.6164056
518810,0.32653803
518811,0.3683653
518812,0.30388552
518813,0.3903774
518814,0.562811
518815,0.24275857
518816,0.48672685
518817,0.5474945
518818,0.49422956
518819,0.20232369
518820,0.30131504
518821,0.30902362
518822,0.42054072
518823,0.3291361
518824,0.77629584
518825,0.4033671
518826,0.18241696
518827,0.30168635
518828,0.18364511
518829,0.26841387
518830,0.18460637
518831,0.26963988
518832,0.19340518
518833,0.7154706
518834,0.37143046
518835,0.6246303
518836,0.41166747
518837,0.44445255
518838,0.12574002
518839,0.47060534
518840,0.3305126
518841,0.4699346
518842,0.39939383
518843,0.81282026
518844,0.31186604
518845,0.24167536
518846,0.35603237
518847,0.28452975
518848,0.33708495
518849,0.1822351
518850,0.42424092
518851,0.5121489
518852,0.35126615
518853,0.37062737
518854,0.31354594
518855,0.4663473
518856,0.1155116
518857,0.6190795
518858,0.28857532
518859,0.31166175
518860,0.35847878
518861,0.42215747
518862,0.36649755
518863,0.27714792
518864,0.35376292
518865,0.45860073
518866,0.17150524
518867,0.3251188
518868,0.48793694
518869,0.29498422
518870,0.4018194
518871,0.20115557
518872,0.5711384
518873,0.40697923
518874,0.4554471
518875,0.55552906
518876,0.7286376
518877,0.40703925
518878,0.50490105
518879,0.72515064
518880,0.5016492
518881,0.3370361
518882,0.64036644
518883,0.41292176
518884,0.36591655
518885,0.22487819
518886,0.12957004
518887,0.30494452
518888,0.3342103
518889,0.4709413
518890,0.40320107
518891,0.3920964
518892,0.3073133
518893,0.16969521
518894,0.58584505
518895,0.4783832
518896,0.6604032
518897,0.24690165
518898,0.36079028
518899,0.5253069
518900,0.18506357
518901,0.5921505
518902,0.35623437
518903,0.5665232
518904,0.3876817
518905,0.28487432
518906,0.6469614
518907,0.29392663
518908,0.46941066
518909,0.3065219
518910,0.4551188
518911,0.4192781
518912,0.52176416
518913,0.46695602
518914,0.26343447
518915,0.36397803
518916,0.7153719
518917,0.37161773
518918,0.31794378
518919,0.08963913
518920,0.1413406
518921,0.22237334
518922,0.110577226
518923,0.493124
518924,0.26760787
518925,0.13476488
518926,0.25265983
518927,0.27976957
518928,0.44454294
518929,0.18401933
518930,0.32160023
518931,0.5859868
518932,0.47297773
518933,0.3348092
518934,0.32839367
518935,0.407994
518936,0.5409453
518937,0.18109906
518938,0.25622228
518939,0.33029497
518940,0.4803535
518941,0.5749807
518942,0.49719086
518943,0.11152263
518944,0.18901303
518945,0.28911728
518946,0.19401793
518947,0.4087433
518948,0.3006976
518949,0.48138562
518950,0.29063317
518951,0.11200834
518952,0.082341336
518953,0.12429078
518954,0.26470435
518955,0.26703382
518956,0.0658932
518957,0.50091666
518958,0.4424823
518959,0.08152981
518960,0.25024173
518961,0.5456562
518962,0.22342043
518963,0.23500133
518964,0.28954625
518965,0.50713277
518966,0.30906054
518967,0.29523316
518968,0.23698388
518969,0.3374497
518970,0.21525139
518971,0.8200108
518972,0.34711698
518973,0.3333396
518974,0.408619
518975,0.24750951
518976,0.41751006
518977,0.343082
518978,0.20776515
518979,0.44264582
518980,0.089681484
518981,0.3126236
518982,0.32482857
518983,0.42378598
518984,0.20186216
518985,0.3607185
518986,0.066386886
518987,0.28003922
518988,0.15932365
518989,0.16984132
518990,0.45160452
518991,0.35268846
518992,0.47994426
518993,0.32441506
518994,0.73154336
518995,0.50476897
518996,0.3604146
518997,0.3015325
518998,0.5057845
518999,0.40757015
519000,0.42185733
519001,0.36305416
519002,0.18915829
519003,0.45497563
519004,0.15292682
519005,0.41181776
519006,0.35293576
519007,0.44000354
519008,0.2838051
519009,0.5006562
519010,0.47146755
519011,0.26848966
519012,0.4941766
519013,0.33293492
519014,0.48167145
519015,0.52173233
519016,0.5391911
519017,0.6811679
519018,0.29384935
519019,0.3569995
519020,0.352236
519021,0.39951602
519022,0.27165124
519023,0.21006471
519024,0.49750638
519025,0.4802705
519026,0.2242169
519027,0.27824932
519028,0.6244011
519029,0.3586953
519030,0.22424747
519031,0.47121295
519032,0.23394908
519033,0.1939828
519034,0.19355239
519035,0.23043263
519036,0.18001868
519037,0.3708583
519038,0.41647822
519039,0.2537969
519040,0.38892108
519041,0.38989052
519042,0.29593387
519043,0.40899938
519044,0.37778527
519045,0.32887983
519046,0.4892421
519047,0.31008708
519048,0.2995154
519049,0.430393
519050,0.18628636
519051,0.25665694
519052,0.23513325
519053,0.36021933
519054,0.40468144
519055,0.37607712
519056,0.39002115
519057,0.08220107
519058,0.2873126
519059,0.42198533
519060,0.32367122
519061,0.4650534
519062,0.30646938
519063,0.30405053
519064,0.35361752
519065,0.37123165
519066,0.30877143
519067,0.26385581
519068,0.43966165
519069,0.22039242
519070,0.36219344
519071,0.1259228
519072,0.27473322
519073,0.26313785
519074,0.44461468
519075,0.4191329
519076,0.46480426
519077,0.27761188
519078,0.3923523
519079,0.15738358
519080,0.26560378
519081,0.40439686
519082,0.36975595
519083,0.4082696
519084,0.30255446
519085,0.28004026
519086,0.45224625
519087,0.37078536
519088,0.30828258
519089,0.49506554
519090,0.32847816
519091,0.39171642
519092,0.29743272
519093,0.30785933
519094,0.5210956
519095,0.13674463
519096,0.31525114
519097,0.28109306
519098,0.15796761
519099,0.4183827
519100,0.18405372
519101,0.27145964
519102,0.44684938
519103,0.22448537
519104,0.591796
519105,0.24926056
519106,0.080822095
519107,0.18169777
519108,0.39115316
519109,0.80000126
519110,0.37155384
519111,0.4656301
519112,0.405468
519113,0.13241543
519114,0.31231126
519115,0.17984512
519116,0.14023727
519117,0.17538534
519118,0.22015187
519119,0.3748876
519120,0.58544576
519121,0.46665937
519122,0.36864904
519123,0.17126513
519124,0.53083944
519125,0.55267024
519126,0.3227854
519127,0.2754365
519128,0.11169614
519129,0.09122437
519130,0.5580606
519131,0.29215884
519132,0.1317958
519133,0.28019792
519134,0.11210578
519135,0.19654535
519136,0.35955146
519137,0.28841093
519138,0.5942252
519139,0.32793188
519140,0.35211927
519141,0.38066247
519142,0.20544216
519143,0.34854662
519144,0.33963767
519145,0.31047642
519146,0.12679511
519147,0.36818704
519148,0.2895789
519149,0.28235286
519150,0.20868678
519151,0.24526052
519152,0.729995
519153,0.25826067
519154,0.09250614
519155,0.15688172
519156,0.120040834
519157,0.30350924
519158,0.22602874
519159,0.3543536
519160,0.37175137
519161,0.37406358
519162,0.41995484
519163,0.34767374
519164,0.24145342
519165,0.48264167
519166,0.45444152
519167,0.15463871
519168,0.17705604
519169,0.3474758
519170,0.26760897
519171,0.5003341
519172,0.2864698
519173,0.40889972
519174,0.45786077
519175,0.499714
519176,0.6490217
519177,0.49295753
519178,0.10262602
519179,0.3098102
519180,0.64481145
519181,0.05419026
519182,0.4882557
519183,0.27944553
519184,0.28199834
519185,0.38624474
519186,0.11204595
519187,0.3515292
519188,0.29376802
519189,0.29588383
519190,0.41819176
519191,0.20220174
519192,0.4064993
519193,0.36035475
519194,0.2596465
519195,0.728379
519196,0.245093
519197,0.4459713
519198,0.30284783
519199,0.35049596
519200,0.24393882
519201,0.3756055
519202,0.5390135
519203,0.45369208
519204,0.10149666
519205,0.13088194
519206,0.30146426
519207,0.6348179
519208,0.213592
519209,0.40875527
519210,0.25200248
519211,0.5293579
519212,0.5613115
519213,0.3798062
519214,0.56108963
519215,0.45221695
519216,0.58276916
519217,0.37841833
519218,0.54825073
519219,0.1280393
519220,0.25251812
519221,0.26810688
519222,0.38850597
519223,0.4768938
519224,0.3008982
519225,0.42065722
519226,0.20150004
519227,0.42834625
519228,0.33837402
519229,0.54794085
519230,0.35964316
519231,0.13436621
519232,0.41994464
519233,0.22598775
519234,0.04023186
519235,0.28328213
519236,0.40444478
519237,0.09092107
519238,0.22331645
519239,0.36748743
519240,0.2644981
519241,0.3230345
519242,0.29122522
519243,0.64783525
519244,0.18932079
519245,0.46589354
519246,0.18099535
519247,0.452724
519248,0.1447106
519249,0.4359195
519250,0.29338706
519251,0.12186343
519252,0.22339958
519253,0.12895538
519254,0.31042677
519255,0.13995743
519256,0.44054076
519257,0.52313894
519258,0.27742603
519259,0.25205317
519260,0.3128684
519261,0.5576007
519262,0.22330537
519263,0.34420374
519264,0.15353547
519265,0.36426535
519266,0.45090348
519267,0.55754185
519268,0.2325577
519269,0.35167408
519270,0.22276238
519271,0.36433086
519272,0.14267635
519273,0.23071624
519274,0.20165572
519275,0.2844054
519276,0.21598527
519277,0.23917383
519278,0.2390109
519279,0.18828245
519280,0.4532522
519281,0.48453143
519282,0.33107856
519283,0.31175894
519284,0.32624456
519285,0.5958617
519286,0.28982085
519287,0.41646004
519288,0.28548545
519289,0.44994485
519290,0.09305186
519291,0.6031996
519292,0.29928997
519293,0.34528792
519294,0.24859403
519295,0.25741
519296,0.24388877
519297,0.4449692
519298,0.46268168
519299,0.4373042
519300,0.09052657
519301,0.41160783
519302,0.62795115
519303,0.3562133
519304,0.5353977
519305,0.57128346
519306,0.4713791
519307,0.050139382
519308,0.29584733
519309,0.3277165
519310,0.4424673
519311,0.22056521
519312,0.11066913
