id,accident_risk
518074,0.41683105
518075,0.5444327
518076,0.17328943
518077,0.24170737
518078,0.25974253
518079,0.51191944
518080,0.390638
518081,0.63064206
518082,0.28381777
518083,0.3170081
518084,0.36123458
518085,0.16169623
518086,0.286584
518087,0.3005997
518088,0.3705379
518089,0.41222748
518090,0.483789
518091,0.30895773
518092,0.32193276
518093,0.14518626
518094,0.4879927
518095,0.16535878
518096,0.33267713
518097,0.27803096
518098,0.54568803
518099,0.4446957
518100,0.3081812
518101,0.3138958
518102,0.24655356
518103,0.25412932
518104,0.3626027
518105,0.28114283
518106,0.4609899
518107,0.5712354
518108,0.60321635
518109,0.35397246
518110,0.25071058
518111,0.1149084
518112,0.33055395
518113,0.20585464
518114,0.48396143
518115,0.2997309
518116,0.4762808
518117,0.54504174
518118,0.3887333
518119,0.3642847
518120,0.07841554
518121,0.47497997
518122,0.33435616
518123,0.49378568
518124,0.5530954
518125,0.15738581
518126,0.20550208
518127,0.15103327
518128,0.15340358
518129,0.27516863
518130,0.30235663
518131,0.33969173
518132,0.23194781
518133,0.31972846
518134,0.42318836
518135,0.18326735
518136,0.4644193
518137,0.24429896
518138,0.2513228
518139,0.590694
518140,0.2950563
518141,0.634235
518142,0.21439162
518143,0.2199859
518144,0.37173313
518145,0.46960434
518146,0.32057083
518147,0.30795863
518148,0.3040091
518149,0.54367524
518150,0.27880427
518151,0.3950275
518152,0.12643352
518153,0.34938756
518154,0.22327569
518155,0.32828954
518156,0.2287774
518157,0.3257338
518158,0.4389681
518159,0.14615126
518160,0.4517695
518161,0.55606186
518162,0.52264017
518163,0.34070688
518164,0.46690482
518165,0.07771318
518166,0.29729384
518167,0.21778893
518168,0.414964
518169,0.31351528
518170,0.302151
518171,0.21092224
518172,0.1139284
518173,0.44117957
518174,0.33399794
518175,0.30552524
518176,0.2694791
518177,0.29512483
518178,0.32712483
518179,0.5032062
518180,0.23932196
518181,0.46538028
518182,0.44028798
518183,0.2599411
518184,0.48496318
518185,0.46658632
518186,0.30058575
518187,0.6125088
518188,0.40449896
518189,0.43626162
518190,0.24146812
518191,0.4474444
518192,0.60840094
518193,0.3527583
518194,0.7152421
518195,0.39645585
518196,0.22353451
518197,0.17667878
518198,0.61882377
518199,0.63924026
518200,0.15001726
518201,0.32797173
518202,0.17295267
518203,0.6766198
518204,0.14230119
518205,0.20183344
518206,0.20186186
518207,0.5014665
518208,0.31945205
518209,0.3390615
518210,0.34112212
518211,0.31935918
518212,0.44749755
518213,0.45162013
518214,0.2752043
518215,0.3770635
518216,0.5825139
518217,0.08417222
518218,0.47570026
518219,0.17794292
518220,0.3610094
518221,0.20110779
518222,0.3608101
518223,0.13834918
518224,0.55233544
518225,0.59409857
518226,0.058168262
518227,0.29538566
518228,0.28918368
518229,0.21908036
518230,0.2384108
518231,0.1043076
518232,0.38180524
518233,0.32156453
518234,0.3320358
518235,0.39616257
518236,0.13387144
518237,0.29854786
518238,0.41686937
518239,0.23281276
518240,0.6587652
518241,0.5435255
518242,0.22843091
518243,0.29005113
518244,0.55705255
518245,0.46550557
518246,0.26359424
518247,0.22609146
518248,0.3092103
518249,0.2694225
518250,0.20275834
518251,0.40228936
518252,0.24040844
518253,0.15199938
518254,0.36759305
518255,0.28539917
518256,0.54825747
518257,0.21558866
518258,0.33900493
518259,0.16055183
518260,0.33664262
518261,0.4225102
518262,0.31223127
518263,0.31500745
518264,0.367253
518265,0.38859895
518266,0.6149245
518267,0.32142296
518268,0.30324122
518269,0.3719407
518270,0.29576755
518271,0.4451176
518272,0.41173005
518273,0.3205246
518274,0.35174167
518275,0.5198667
518276,0.27557448
518277,0.3777149
518278,0.22332582
518279,0.2714104
518280,0.45746925
518281,0.3322916
518282,0.5489885
518283,0.27266032
518284,0.31179678
518285,0.28040093
518286,0.048486732
518287,0.33735466
518288,0.23912652
518289,0.4626136
518290,0.30937347
518291,0.12598851
518292,0.20032963
518293,0.1499682
518294,0.26179552
518295,0.35488653
518296,0.5652594
518297,0.33115333
518298,0.49477923
518299,0.23603211
518300,0.26276925
518301,0.21190843
518302,0.3339307
518303,0.42774177
518304,0.12405645
518305,0.40780157
518306,0.28586516
518307,0.57006955
518308,0.12476184
518309,0.38189828
518310,0.31927398
518311,0.31594303
518312,0.35662624
518313,0.18781511
518314,0.33831263
518315,0.22772408
518316,0.2698751
518317,0.36837277
518318,0.48247293
518319,0.47418803
518320,0.44918504
518321,0.31631973
518322,0.15893662
518323,0.35085207
518324,0.24717024
518325,0.5238186
518326,0.34312627
518327,0.51969844
518328,0.14589477
518329,0.60264045
518330,0.16205893
518331,0.35499474
518332,0.47316203
518333,0.25691992
518334,0.20981917
518335,0.36417305
518336,0.31207886
518337,0.16350064
518338,0.34358463
518339,0.22571807
518340,0.57608855
518341,0.499457
518342,0.36820847
518343,0.4167809
518344,0.23327632
518345,0.3477162
518346,0.3816917
518347,0.30303332
518348,0.30736226
518349,0.31526312
518350,0.3674126
518351,0.42785522
518352,0.46411452
518353,0.4298849
518354,0.36529118
518355,0.596955
518356,0.6474938
518357,0.29815996
518358,0.1842344
518359,0.27515307
518360,0.56312525
518361,0.39798754
518362,0.2441178
518363,0.38149628
518364,0.40004578
518365,0.3352307
518366,0.45401204
518367,0.47871274
518368,0.51312184
518369,0.49698478
518370,0.29065257
518371,0.29002476
518372,0.6381637
518373,0.23284566
518374,0.37534037
518375,0.55610186
518376,0.25144407
518377,0.29144964
518378,0.22245568
518379,0.37866163
518380,0.42274243
518381,0.22801487
518382,0.5830075
518383,0.5463205
518384,0.21325625
518385,0.38918835
518386,0.27636126
518387,0.082241684
518388,0.3524275
518389,0.34731376
518390,0.4626819
518391,0.3225931
518392,0.37113523
518393,0.19228086
518394,0.06868519
518395,0.6216211
518396,0.5074224
518397,0.5658996
518398,0.16608295
518399,0.28419963
518400,0.25976428
518401,0.14368606
518402,0.37474772
518403,0.37958223
518404,0.30577418
518405,0.5110433
518406,0.37375614
518407,0.3148121
518408,0.152953
518409,0.31925356
518410,0.34472418
518411,0.670472
518412,0.36218503
518413,0.17041571
518414,0.4482666
518415,0.122580595
518416,0.16038682
518417,0.72111696
518418,0.32232305
518419,0.33727333
518420,0.3250336
518421,0.23903744
518422,0.33454782
518423,0.36210266
518424,0.06827754
518425,0.3074387
518426,0.30918
518427,0.4633139
518428,0.10673079
518429,0.22881718
518430,0.30531898
518431,0.3056098
518432,0.6457779
518433,0.25539044
518434,0.30564272
518435,0.3991426
518436,0.5691442
518437,0.3425697
518438,0.47754744
518439,0.1583844
518440,0.22150792
518441,0.3947539
518442,0.37725565
518443,0.3219646
518444,0.71849775
518445,0.17265692
518446,0.31375918
518447,0.4787533
518448,0.28486627
518449,0.43629998
518450,0.20024852
518451,0.4360403
518452,0.58818537
518453,0.5355763
518454,0.42517567
518455,0.562021
518456,0.31139895
518457,0.6374468
518458,0.54308856
518459,0.054915927
518460,0.6649204
518461,0.1552524
518462,0.1835481
518463,0.39811385
518464,0.6055746
518465,0.32182917
518466,0.35975984
518467,0.34089184
518468,0.7126279
518469,0.4086596
518470,0.24121615
518471,0.32522967
518472,0.30349705
518473,0.1685657
518474,0.3228601
518475,0.117797755
518476,0.27890715
518477,0.43327323
518478,0.3848327
518479,0.16238917
518480,0.4401744
518481,0.47725543
518482,0.34062558
518483,0.47450984
518484,0.3184977
518485,0.20217375
518486,0.4146609
518487,0.5381049
518488,0.1445839
518489,0.22287798
518490,0.22975412
518491,0.5072699
518492,0.2922678
518493,0.23878737
518494,0.09940868
518495,0.24176775
518496,0.23117188
518497,0.4131051
518498,0.24306932
518499,0.11979854
518500,0.27600056
518501,0.5376859
518502,0.12993567
518503,0.4251086
518504,0.47622386
518505,0.14339747
518506,0.35103908
518507,0.52941555
518508,0.28278357
518509,0.2767681
518510,0.15290841
518511,0.53057444
518512,0.11362834
518513,0.3371925
518514,0.29441467
518515,0.2334216
518516,0.13501559
518517,0.38741994
518518,0.33848444
518519,0.17162089
518520,0.5916764
518521,0.21508749
518522,0.15416236
518523,0.56808424
518524,0.22248878
518525,0.26608005
518526,0.41795376
518527,0.33795026
518528,0.5250135
518529,0.25984716
518530,0.36589426
518531,0.20500804
518532,0.2797988
518533,0.23028414
518534,0.58449495
518535,0.3016015
518536,0.3837607
518537,0.31838018
518538,0.43810236
518539,0.60161775
518540,0.46665537
518541,0.48382896
518542,0.06610309
518543,0.26261032
518544,0.072378464
518545,0.33653626
518546,0.34987
518547,0.10969231
518548,0.36696884
518549,0.2289361
518550,0.09968479
518551,0.32529214
518552,0.51951444
518553,0.49525818
518554,0.45670074
518555,0.638994
518556,0.3451137
518557,0.24695562
518558,0.40366495
518559,0.23296413
518560,0.27863458
518561,0.11552084
518562,0.2583114
518563,0.5431198
518564,0.30564418
518565,0.30085906
518566,0.44237545
518567,0.30513802
518568,0.2433999
518569,0.6246656
518570,0.37197527
518571,0.1677919
518572,0.3810044
518573,0.35189423
518574,0.62023085
518575,0.31625628
518576,0.411892
518577,0.35290992
518578,0.3420005
518579,0.360831
518580,0.43272698
518581,0.37853244
518582,0.123754196
518583,0.21089274
518584,0.24711974
518585,0.21523702
518586,0.67453283
518587,0.24356352
518588,0.61361563
518589,0.26618212
518590,0.70569706
518591,0.6132851
518592,0.57321644
518593,0.4359039
518594,0.5052339
518595,0.36827567
518596,0.38729855
518597,0.21814999
518598,0.5637891
518599,0.16263251
518600,0.53327787
518601,0.3508323
518602,0.3779169
518603,0.40377125
518604,0.1244626
518605,0.41474146
518606,0.28158134
518607,0.49918938
518608,0.23034155
518609,0.16509245
518610,0.30507544
518611,0.2847968
518612,0.5353039
518613,0.1439448
518614,0.2080837
518615,0.3274618
518616,0.7019979
518617,0.2596377
518618,0.1658592
518619,0.31197357
518620,0.049026158
518621,0.49055693
518622,0.2623881
518623,0.30539396
518624,0.30768907
518625,0.1756852
518626,0.3324463
518627,0.12856871
518628,0.33323815
518629,0.36656895
518630,0.6794308
518631,0.11245685
518632,0.31700242
518633,0.14478208
518634,0.6692086
518635,0.08872109
518636,0.25869206
518637,0.32133263
518638,0.13991319
518639,0.49869356
518640,0.54825574
518641,0.10335357
518642,0.17246227
518643,0.3456061
518644,0.6293211
518645,0.26162568
518646,0.20328128
518647,0.08548572
518648,0.24051376
518649,0.44191784
518650,0.45656076
518651,0.31625798
518652,0.353983
518653,0.17520976
518654,0.4310243
518655,0.36038747
518656,0.40224633
518657,0.13369139
518658,0.1602409
518659,0.7252485
518660,0.320587
518661,0.24608302
518662,0.16495876
518663,0.3240996
518664,0.37172413
518665,0.36994416
518666,0.143284
518667,0.6501348
518668,0.37853956
518669,0.34675002
518670,0.4314287
518671,0.49429464
518672,0.610165
518673,0.35873237
518674,0.09901558
518675,0.3576394
518676,0.26753366
518677,0.12700817
518678,0.22582942
518679,0.3108102
518680,0.35875252
518681,0.46726403
518682,0.24325337
518683,0.36848313
518684,0.57931733
518685,0.33795363
518686,0.23053682
518687,0.44469345
518688,0.05558796
518689,0.2690177
518690,0.26696253
518691,0.41365322
518692,0.21286967
518693,0.48200944
518694,0.17862196
518695,0.1651168
518696,0.1615771
518697,0.2837363
518698,0.30299973
518699,0.5119673
518700,0.2824102
518701,0.40742224
518702,0.3655158
518703,0.18992393
518704,0.37090132
518705,0.5371941
518706,0.42706522
518707,0.34040424
518708,0.22941096
518709,0.12681878
518710,0.47755763
518711,0.38900653
518712,0.119441435
518713,0.20183153
518714,0.30615285
518715,0.62675184
518716,0.28002316
518717,0.04510544
518718,0.21875101
518719,0.33765987
518720,0.33994848
518721,0.6470423
518722,0.36671352
518723,0.26079035
518724,0.42929393
518725,0.13005881
518726,0.3133873
518727,0.22138049
518728,0.3683085
518729,0.3610006
518730,0.3547656
518731,0.5197994
518732,0.52856416
518733,0.045491423
518734,0.60486144
518735,0.50341713
518736,0.18742712
518737,0.5999461
518738,0.24100901
518739,0.39335054
518740,0.6534849
518741,0.6318131
518742,0.15258624
518743,0.37890637
518744,0.22168602
518745,0.56165147
518746,0.45981452
518747,0.25663728
518748,0.43014136
518749,0.33930525
518750,0.22452933
518751,0.24575411
518752,0.124211475
518753,0.47933477
518754,0.6579719
518755,0.12157787
518756,0.33643606
518757,0.18219359
518758,0.50634044
518759,0.3143125
518760,0.14689423
518761,0.32139617
518762,0.4040011
518763,0.05284745
518764,0.3066997
518765,0.29955804
518766,0.44713435
518767,0.34737796
518768,0.2616491
518769,0.3061985
518770,0.49124882
518771,0.18704952
518772,0.15268269
518773,0.30654585
518774,0.059918746
518775,0.3760507
518776,0.5288371
518777,0.5387976
518778,0.31276837
518779,0.29557073
518780,0.118072964
518781,0.49565712
518782,0.27506638
518783,0.27786168
518784,0.26257864
518785,0.533598
518786,0.30473706
518787,0.21537516
518788,0.32507125
518789,0.8449299
518790,0.4012765
518791,0.16777283
518792,0.113124624
518793,0.5422518
518794,0.5008621
518795,0.3878037
518796,0.36723617
518797,0.29121414
518798,0.05604235
518799,0.1824497
518800,0.5856872
518801,0.40334505
518802,0.31516534
518803,0.7273171
518804,0.3060822
518805,0.3302081
518806,0.33814502
518807,0.27157518
518808,0.038921237
518809,0.6121318
518810,0.3362053
518811,0.36439514
518812,0.30806714
518813,0.3945126
518814,0.56705916
518815,0.24662575
518816,0.49234098
518817,0.5434022
518818,0.47380972
518819,0.20319906
518820,0.3039862
518821,0.3118805
518822,0.43399155
518823,0.33210856
518824,0.79053223
518825,0.40385175
518826,0.18783917
518827,0.30514163
518828,0.1792931
518829,0.26833713
518830,0.18335868
518831,0.27482843
518832,0.20101407
518833,0.72722024
518834,0.36921638
518835,0.6103698
518836,0.40289816
518837,0.44195247
518838,0.12324235
518839,0.4652882
518840,0.33221155
518841,0.4639146
518842,0.39357996
518843,0.808591
518844,0.3243059
518845,0.24233091
518846,0.3482432
518847,0.28786132
518848,0.35683292
518849,0.19287252
518850,0.42477527
518851,0.5012193
518852,0.35361555
518853,0.36782628
518854,0.3261971
518855,0.4689646
518856,0.112200804
518857,0.61542875
518858,0.28204665
518859,0.3184382
518860,0.3649099
518861,0.42725185
518862,0.35698316
518863,0.28843325
518864,0.360481
518865,0.46251574
518866,0.17411101
518867,0.341994
518868,0.48299694
518869,0.29842454
518870,0.39502665
518871,0.20677303
518872,0.5837141
518873,0.40149695
518874,0.4746218
518875,0.5510623
518876,0.71987027
518877,0.40927562
518878,0.4992558
518879,0.7186349
518880,0.5057484
518881,0.34820604
518882,0.6352653
518883,0.4118422
518884,0.36653835
518885,0.22610794
518886,0.12625691
518887,0.3132363
518888,0.3537908
518889,0.46921274
518890,0.39685416
518891,0.38428912
518892,0.31085277
518893,0.17043464
518894,0.58877397
518895,0.47325101
518896,0.6625919
518897,0.25401786
518898,0.37164482
518899,0.52501184
518900,0.19007689
518901,0.5982596
518902,0.35291424
518903,0.575199
518904,0.38418448
518905,0.28737184
518906,0.65674317
518907,0.29012018
518908,0.45949647
518909,0.3096422
518910,0.45436853
518911,0.41321394
518912,0.51612294
518913,0.45351446
518914,0.2747407
518915,0.36807767
518916,0.7310449
518917,0.37256104
518918,0.3333656
518919,0.09481892
518920,0.13723037
518921,0.21834284
518922,0.11503881
518923,0.50373435
518924,0.26354152
518925,0.14800258
518926,0.2544666
518927,0.28642476
518928,0.4449478
518929,0.19391416
518930,0.33605468
518931,0.59491277
518932,0.47178113
518933,0.3467784
518934,0.330425
518935,0.41085818
518936,0.53526074
518937,0.21330975
518938,0.25394204
518939,0.3452927
518940,0.47964865
518941,0.58376366
518942,0.4940384
518943,0.115118034
518944,0.19538833
518945,0.2849927
518946,0.200799
518947,0.40843496
518948,0.3129595
518949,0.48192954
518950,0.29239094
518951,0.11991115
518952,0.083029196
518953,0.12073567
518954,0.26230505
518955,0.27146506
518956,0.058717676
518957,0.50695455
518958,0.4482912
518959,0.07690307
518960,0.26087034
518961,0.53892434
518962,0.2202114
518963,0.23866965
518964,0.28888625
518965,0.51278776
518966,0.31915605
518967,0.29960272
518968,0.24687694
518969,0.34265256
518970,0.2355134
518971,0.8286947
518972,0.3382407
518973,0.3451547
518974,0.41600806
518975,0.26027814
518976,0.41452473
518977,0.35718223
518978,0.20645814
518979,0.44412518
518980,0.085563734
518981,0.31523
518982,0.33220196
518983,0.44572487
518984,0.21289772
518985,0.36287642
518986,0.06227958
518987,0.28145552
518988,0.15669364
518989,0.1687879
518990,0.43303895
518991,0.34559265
518992,0.4723277
518993,0.3314778
518994,0.72156274
518995,0.48402494
518996,0.36629313
518997,0.29673007
518998,0.5177871
518999,0.41272128
519000,0.41814053
519001,0.3659446
519002,0.19581094
519003,0.44895792
519004,0.15349473
519005,0.41027012
519006,0.34575227
519007,0.43509188
519008,0.28443053
519009,0.49797204
519010,0.4659295
519011,0.27524298
519012,0.5048714
519013,0.33823377
519014,0.4724215
519015,0.50968117
519016,0.52945226
519017,0.69362295
519018,0.30612034
519019,0.3540673
519020,0.35709456
519021,0.3908241
519022,0.2815224
519023,0.22768976
519024,0.5058868
519025,0.47473225
519026,0.22594935
519027,0.2776459
519028,0.6014071
519029,0.3571416
519030,0.23275647
519031,0.46195212
519032,0.23412037
519033,0.20681272
519034,0.20154873
519035,0.23166876
519036,0.17709188
519037,0.37278745
519038,0.4103228
519039,0.26423058
519040,0.4088721
519041,0.39522463
519042,0.3072593
519043,0.38923427
519044,0.3629493
519045,0.3338319
519046,0.47456926
519047,0.31742743
519048,0.30112538
519049,0.42172533
519050,0.19711497
519051,0.25615248
519052,0.2405003
519053,0.3645658
519054,0.40344974
519055,0.37608832
519056,0.39988068
519057,0.070087224
519058,0.28914523
519059,0.42005843
519060,0.3228292
519061,0.44534078
519062,0.30758578
519063,0.30771655
519064,0.3511712
519065,0.37168533
519066,0.3173754
519067,0.26697984
519068,0.4355083
519069,0.21966659
519070,0.35674962
519071,0.11409426
519072,0.28887346
519073,0.26676944
519074,0.4337287
519075,0.4205627
519076,0.44739893
519077,0.2808954
519078,0.38779694
519079,0.15711342
519080,0.27035022
519081,0.394525
519082,0.39015236
519083,0.40435594
519084,0.31153935
519085,0.25533783
519086,0.4464653
519087,0.37395388
519088,0.313097
519089,0.49156782
519090,0.3297753
519091,0.39395145
519092,0.3099959
519093,0.31667182
519094,0.5127491
519095,0.13885722
519096,0.33683106
519097,0.28293052
519098,0.15847312
519099,0.4135971
519100,0.17516775
519101,0.2674173
519102,0.46012717
519103,0.23397197
519104,0.60160506
519105,0.25604364
519106,0.067322016
519107,0.19296534
519108,0.38458693
519109,0.80641013
519110,0.38869193
519111,0.46545208
519112,0.40702352
519113,0.13577084
519114,0.30838245
519115,0.17717995
519116,0.13910015
519117,0.16492105
519118,0.22015607
519119,0.38022614
519120,0.57708967
519121,0.4571841
519122,0.37696797
519123,0.17019749
519124,0.52209884
519125,0.57144517
519126,0.33752623
519127,0.27574405
519128,0.11682641
519129,0.08078747
519130,0.55550396
519131,0.30272332
519132,0.14328231
519133,0.27865157
519134,0.11049289
519135,0.20294519
519136,0.36162007
519137,0.29296347
519138,0.6009029
519139,0.3416218
519140,0.35793802
519141,0.38145682
519142,0.212597
519143,0.34476477
519144,0.35321978
519145,0.3189123
519146,0.12197545
519147,0.3758217
519148,0.28669736
519149,0.2980142
519150,0.21920803
519151,0.24927191
519152,0.7408593
519153,0.26837498
519154,0.08651677
519155,0.15322986
519156,0.120858975
519157,0.30364478
519158,0.22231565
519159,0.35412243
519160,0.3660406
519161,0.37948278
519162,0.42958027
519163,0.348089
519164,0.24986456
519165,0.476717
519166,0.44861338
519167,0.14786085
519168,0.17174222
519169,0.3515849
519170,0.26610038
519171,0.49103728
519172,0.29770243
519173,0.41058058
519174,0.45692652
519175,0.48983806
519176,0.6516432
519177,0.49305615
519178,0.09053277
519179,0.3123391
519180,0.6402699
519181,0.050452434
519182,0.48735458
519183,0.2779171
519184,0.30551034
519185,0.38057378
519186,0.111528724
519187,0.34333992
519188,0.30194372
519189,0.3022317
519190,0.4257212
519191,0.21044034
519192,0.407946
519193,0.35070252
519194,0.2653375
519195,0.7219228
519196,0.25592685
519197,0.42777458
519198,0.31680053
519199,0.36568788
519200,0.24657962
519201,0.37314206
519202,0.53546154
519203,0.45654777
519204,0.08745404
519205,0.12783529
519206,0.3023762
519207,0.65141034
519208,0.22856106
519209,0.41744897
519210,0.26212394
519211,0.5349782
519212,0.57362455
519213,0.3600585
519214,0.5620074
519215,0.4598763
519216,0.6015095
519217,0.37917927
519218,0.55106574
519219,0.13040917
519220,0.26081923
519221,0.2664506
519222,0.40506572
519223,0.4749309
519224,0.30474225
519225,0.42527038
519226,0.21176252
519227,0.4267541
519228,0.35166422
519229,0.54301995
519230,0.36399716
519231,0.1363971
519232,0.4161204
519233,0.22882506
519234,0.040621117
519235,0.28347704
519236,0.40287104
519237,0.08046174
519238,0.23166919
519239,0.37072343
519240,0.26964766
519241,0.326188
519242,0.3013535
519243,0.6495947
519244,0.1887255
519245,0.44732583
519246,0.17981929
519247,0.44023088
519248,0.16320962
519249,0.43540955
519250,0.30260035
519251,0.124754556
519252,0.21841365
519253,0.12191227
519254,0.31759304
519255,0.14128989
519256,0.4421251
519257,0.517403
519258,0.2773448
519259,0.26334524
519260,0.31377888
519261,0.56004864
519262,0.24152231
519263,0.34211814
519264,0.15344469
519265,0.36812884
519266,0.44588
519267,0.5581319
519268,0.24076068
519269,0.36450768
519270,0.23309967
519271,0.3614873
519272,0.15377654
519273,0.23653452
519274,0.20968546
519275,0.29364908
519276,0.23404816
519277,0.24165955
519278,0.24265745
519279,0.18828753
519280,0.4468122
519281,0.47906554
519282,0.33538
519283,0.30855492
519284,0.32313827
519285,0.6039894
519286,0.2866059
519287,0.43063256
519288,0.2843765
519289,0.44888955
519290,0.08457541
519291,0.60940963
519292,0.30564645
519293,0.35044372
519294,0.25125906
519295,0.26500046
519296,0.2471103
519297,0.438607
519298,0.4530862
519299,0.43196166
519300,0.07600111
519301,0.40731514
519302,0.6130079
519303,0.35064605
519304,0.5388527
519305,0.5832934
519306,0.46838596
519307,0.055314112
519308,0.30798858
519309,0.3296449
519310,0.44928485
519311,0.22361235
519312,0.113951646
