id,accident_risk
517972,0.35641754
517973,0.31862983
517974,0.4505676
517975,0.47158566
517976,0.3101002
517977,0.12643941
517978,0.26346046
517979,0.37709993
517980,0.26744363
517981,0.06973402
517982,0.33219483
517983,0.27743927
517984,0.111545935
517985,0.22285356
517986,0.18410003
517987,0.25839734
517988,0.18602787
517989,0.68090504
517990,0.2590724
517991,0.24322894
517992,0.3318765
517993,0.6430173
517994,0.040196393
517995,0.5339873
517996,0.43918222
517997,0.48817304
517998,0.2507439
517999,0.31210184
518000,0.48966324
518001,0.35800678
518002,0.36908406
518003,0.52741003
518004,0.46979684
518005,0.2893727
518006,0.35586303
518007,0.4398872
518008,0.16949455
518009,0.48217463
518010,0.6767612
518011,0.46898133
518012,0.22105874
518013,0.42013937
518014,0.3645653
518015,0.050728444
518016,0.18901503
518017,0.36546275
518018,0.46792352
518019,0.36703154
518020,0.63809955
518021,0.1547717
518022,0.3882086
518023,0.3915117
518024,0.1309327
518025,0.11305503
518026,0.18877947
518027,0.52993083
518028,0.3390873
518029,0.25446743
518030,0.690547
518031,0.70946544
518032,0.24426442
518033,0.35466567
518034,0.29568732
518035,0.30074316
518036,0.4996168
518037,0.13070469
518038,0.14177622
518039,0.29307544
518040,0.41561615
518041,0.38623697
518042,0.25908777
518043,0.32771927
518044,0.41769055
518045,0.34694526
518046,0.1407005
518047,0.36180693
518048,0.363434
518049,0.23542307
518050,0.4235235
518051,0.13305788
518052,0.3561264
518053,0.33021826
518054,0.26410767
518055,0.30225497
518056,0.4166295
518057,0.115256734
518058,0.29349872
518059,0.28014225
518060,0.33664092
518061,0.34219036
518062,0.66265595
518063,0.4304725
518064,0.13865939
518065,0.32185197
518066,0.19643486
518067,0.3117798
518068,0.69791776
518069,0.1528125
518070,0.50026774
518071,0.17820436
518072,0.544934
518073,0.30550578
518074,0.41336155
518075,0.5450036
518076,0.16987471
518077,0.22326845
518078,0.2544252
518079,0.51254916
518080,0.3778278
518081,0.6417678
518082,0.27129254
518083,0.3048133
518084,0.36112195
518085,0.1650779
518086,0.2803252
518087,0.29672042
518088,0.368587
518089,0.40828922
518090,0.48350617
518091,0.30674773
518092,0.31851262
518093,0.15240976
518094,0.49279585
518095,0.16617288
518096,0.32613865
518097,0.27764586
518098,0.5459909
518099,0.4354021
518100,0.30808416
518101,0.31257135
518102,0.2369141
518103,0.16693963
518104,0.35734585
518105,0.27948722
518106,0.47189164
518107,0.5684763
518108,0.6165525
518109,0.3438425
518110,0.23823263
518111,0.110671796
518112,0.32319245
518113,0.19748034
518114,0.4920726
518115,0.2936278
518116,0.47534704
518117,0.55548805
518118,0.38712844
518119,0.3590509
518120,0.08083909
518121,0.4745571
518122,0.34107912
518123,0.48987672
518124,0.5515908
518125,0.14252444
518126,0.19045506
518127,0.15500844
518128,0.14539364
518129,0.27435225
518130,0.29444957
518131,0.32984814
518132,0.22656603
518133,0.3147815
518134,0.433527
518135,0.18237467
518136,0.47368357
518137,0.23677748
518138,0.22763842
518139,0.5873354
518140,0.29780495
518141,0.6309507
518142,0.22198054
518143,0.21716112
518144,0.37167507
518145,0.4766193
518146,0.3041911
518147,0.3131038
518148,0.2974546
518149,0.5474297
518150,0.27973595
518151,0.38333893
518152,0.12561703
518153,0.35228094
518154,0.22631127
518155,0.31595948
518156,0.22368014
518157,0.32400334
518158,0.44328034
518159,0.14068964
518160,0.46519247
518161,0.54322606
518162,0.52037495
518163,0.33665398
518164,0.44885567
518165,0.078322366
518166,0.2989653
518167,0.22267361
518168,0.4158608
518169,0.30139047
518170,0.29130018
518171,0.20545979
518172,0.1250238
518173,0.4428147
518174,0.32437018
518175,0.29374105
518176,0.26707816
518177,0.29122904
518178,0.33212095
518179,0.5006455
518180,0.2442697
518181,0.47173816
518182,0.44340768
518183,0.24848206
518184,0.4889267
518185,0.47133693
518186,0.2968006
518187,0.6073194
518188,0.40794545
518189,0.42650005
518190,0.23795211
518191,0.46518207
518192,0.61063755
518193,0.36325547
518194,0.70972234
518195,0.38947678
518196,0.22513515
518197,0.18464775
518198,0.6254288
518199,0.65113235
518200,0.1416797
518201,0.3139999
518202,0.17245005
518203,0.67372215
518204,0.13925849
518205,0.19396837
518206,0.18859501
518207,0.49840257
518208,0.31280297
518209,0.3447623
518210,0.3271901
518211,0.32453266
518212,0.45357597
518213,0.45182896
518214,0.2777292
518215,0.37833494
518216,0.57957345
518217,0.09284949
518218,0.46930274
518219,0.18043937
518220,0.35684422
518221,0.18325897
518222,0.36621082
518223,0.12956493
518224,0.5496361
518225,0.5905198
518226,0.05030528
518227,0.27570283
518228,0.27765867
518229,0.21069114
518230,0.23058666
518231,0.110294014
518232,0.38321698
518233,0.3068204
518234,0.33152628
518235,0.38433784
518236,0.12878343
518237,0.2976392
518238,0.42117897
518239,0.23295504
518240,0.6640896
518241,0.5480334
518242,0.21463463
518243,0.27615803
518244,0.5657078
518245,0.4713744
518246,0.25228077
518247,0.22515589
518248,0.3100307
518249,0.26657385
518250,0.19335662
518251,0.39355558
518252,0.23420471
518253,0.1556078
518254,0.36627802
518255,0.28541753
518256,0.54743165
518257,0.20861265
518258,0.33882096
518259,0.15809621
518260,0.33270285
518261,0.42075643
518262,0.30930996
518263,0.31637037
518264,0.37311217
518265,0.39258593
518266,0.6072515
518267,0.3200933
518268,0.29297644
518269,0.36631626
518270,0.29762056
518271,0.45512292
518272,0.40756124
518273,0.31159487
518274,0.36204883
518275,0.5196001
518276,0.263619
518277,0.37233216
518278,0.22574948
518279,0.26665375
518280,0.46863288
518281,0.33315724
518282,0.55105805
518283,0.26378354
518284,0.30129337
518285,0.2721639
518286,0.056849327
518287,0.3255961
518288,0.23996942
518289,0.47150907
518290,0.3072567
518291,0.12836485
518292,0.18906572
518293,0.13040406
518294,0.26311818
518295,0.3533631
518296,0.5606724
518297,0.31232885
518298,0.4902791
518299,0.23081683
518300,0.25374654
518301,0.21061888
518302,0.32513592
518303,0.4224631
518304,0.12890433
518305,0.41372204
518306,0.28543863
518307,0.5640711
518308,0.10894115
518309,0.38241833
518310,0.31730527
518311,0.30226818
518312,0.34056342
518313,0.18777207
518314,0.32957587
518315,0.22411068
518316,0.26696306
518317,0.36781365
518318,0.48953983
518319,0.48219693
518320,0.44988286
518321,0.3004836
518322,0.16327557
518323,0.35361448
518324,0.24551925
518325,0.5311774
518326,0.3327625
518327,0.52277356
518328,0.13096784
518329,0.5971122
518330,0.16669719
518331,0.34430262
518332,0.4782156
518333,0.24480972
518334,0.21455018
518335,0.3554234
518336,0.31446826
518337,0.16149734
518338,0.34130973
518339,0.22668117
518340,0.5701994
518341,0.4954154
518342,0.36866683
518343,0.4188643
518344,0.21613114
518345,0.3507112
518346,0.37071076
518347,0.29992667
518348,0.2940235
518349,0.30195624
518350,0.3689279
518351,0.43380782
518352,0.4693556
518353,0.44417846
518354,0.36504155
518355,0.5973197
518356,0.64488685
518357,0.29119098
518358,0.18339533
518359,0.26774403
518360,0.5707007
518361,0.40190014
518362,0.24045776
518363,0.37808806
518364,0.39406508
518365,0.3223731
518366,0.45146853
518367,0.47741237
518368,0.5033495
518369,0.5017877
518370,0.28849533
518371,0.28374308
518372,0.6415983
518373,0.21549314
518374,0.3821082
518375,0.5580465
518376,0.24749897
518377,0.29016048
518378,0.22244248
518379,0.3831667
518380,0.4295017
518381,0.22201462
518382,0.5836043
518383,0.5550893
518384,0.2094289
518385,0.37330517
518386,0.27687982
518387,0.09031759
518388,0.34987858
518389,0.3534438
518390,0.46856663
518391,0.30745265
518392,0.36496568
518393,0.18687567
518394,0.07528783
518395,0.62945527
518396,0.50785816
518397,0.52981174
518398,0.16859277
518399,0.27399525
518400,0.25333366
518401,0.13244817
518402,0.37099338
518403,0.37284532
518404,0.30120838
518405,0.49771166
518406,0.38944134
518407,0.3138719
518408,0.15448774
518409,0.3101145
518410,0.34956077
518411,0.6546029
518412,0.35948625
518413,0.17350389
518414,0.46617094
518415,0.17611904
518416,0.15921773
518417,0.73702633
518418,0.3188497
518419,0.32875335
518420,0.32739037
518421,0.23524658
518422,0.32457313
518423,0.34917918
518424,0.073936924
518425,0.29713297
518426,0.29587862
518427,0.4730802
518428,0.10850299
518429,0.22400379
518430,0.31012726
518431,0.2944425
518432,0.6431295
518433,0.24728264
518434,0.30089068
518435,0.3910799
518436,0.56133944
518437,0.34391296
518438,0.48266974
518439,0.16663748
518440,0.22592092
518441,0.3913494
518442,0.37927273
518443,0.316357
518444,0.7263657
518445,0.17358184
518446,0.30846494
518447,0.48556954
518448,0.28753644
518449,0.43690857
518450,0.18992832
518451,0.43679965
518452,0.60060006
518453,0.5427732
518454,0.43877673
518455,0.56962794
518456,0.29521254
518457,0.64282227
518458,0.54689825
518459,0.049819596
518460,0.6601896
518461,0.132289
518462,0.1852759
518463,0.39251238
518464,0.6022706
518465,0.31333214
518466,0.3641015
518467,0.32601738
518468,0.70992893
518469,0.4014698
518470,0.2357438
518471,0.3119107
518472,0.29953197
518473,0.17120832
518474,0.32218087
518475,0.112895384
518476,0.2691007
518477,0.42928943
518478,0.39371765
518479,0.17386615
518480,0.4403161
518481,0.49108532
518482,0.3451962
518483,0.48210594
518484,0.3115643
518485,0.19108874
518486,0.40856025
518487,0.5376139
518488,0.15151244
518489,0.22346844
518490,0.22526541
518491,0.51066995
518492,0.28820556
518493,0.24069738
518494,0.109186426
518495,0.2338739
518496,0.21373324
518497,0.41123828
518498,0.2371507
518499,0.111059695
518500,0.280053
518501,0.5419162
518502,0.13239905
518503,0.42622918
518504,0.47491866
518505,0.15109476
518506,0.35995302
518507,0.5258597
518508,0.2839417
518509,0.26561067
518510,0.13410817
518511,0.5375973
518512,0.12447991
518513,0.32855967
518514,0.28902176
518515,0.2158162
518516,0.13108625
518517,0.36979985
518518,0.33539483
518519,0.15535444
518520,0.58223915
518521,0.20228091
518522,0.1448941
518523,0.56204313
518524,0.21563542
518525,0.2626315
518526,0.41842267
518527,0.34803358
518528,0.52888703
518529,0.24680847
518530,0.36245733
518531,0.19428992
518532,0.27814603
518533,0.18610632
518534,0.5719147
518535,0.29569408
518536,0.3820695
518537,0.30440485
518538,0.4381507
518539,0.59391296
518540,0.46778694
518541,0.48729274
518542,0.065177254
518543,0.25216994
518544,0.08040425
518545,0.32280585
518546,0.34907344
518547,0.10965155
518548,0.36350772
518549,0.22829254
518550,0.089750886
518551,0.31510356
518552,0.51943064
518553,0.49869344
518554,0.4660225
518555,0.6467325
518556,0.34859243
518557,0.24094452
518558,0.4062374
518559,0.21350633
518560,0.27929202
518561,0.122167744
518562,0.24815162
518563,0.5453539
518564,0.28799817
518565,0.2941321
518566,0.4435273
518567,0.30558696
518568,0.24096055
518569,0.62959397
518570,0.3860823
518571,0.1688324
518572,0.37356764
518573,0.33733413
518574,0.6262551
518575,0.31531796
518576,0.412779
518577,0.34281313
518578,0.33898538
518579,0.36144605
518580,0.416465
518581,0.37003544
518582,0.12768763
518583,0.20431635
518584,0.24719015
518585,0.21049973
518586,0.6637961
518587,0.24554244
518588,0.62729263
518589,0.26852646
518590,0.70715266
518591,0.60505843
518592,0.56900465
518593,0.4279596
518594,0.4994275
518595,0.36379278
518596,0.37317744
518597,0.22002368
518598,0.5605895
518599,0.16622575
518600,0.53874075
518601,0.34099823
518602,0.36886746
518603,0.40119475
518604,0.1264999
518605,0.42012575
518606,0.28925797
518607,0.49098068
518608,0.2228005
518609,0.16827619
518610,0.2948215
518611,0.29123804
518612,0.539319
518613,0.13695312
518614,0.20245731
518615,0.32160985
518616,0.70631903
518617,0.2580707
518618,0.15988852
518619,0.30479795
518620,0.057406828
518621,0.48707688
518622,0.25359032
518623,0.29976255
518624,0.29692504
518625,0.1786952
518626,0.32149914
518627,0.12998556
518628,0.32701507
518629,0.3637751
518630,0.67911845
518631,0.112467594
518632,0.31484425
518633,0.13166644
518634,0.67909265
518635,0.092112616
518636,0.25294667
518637,0.3115949
518638,0.13890362
518639,0.4991202
518640,0.552014
518641,0.10766101
518642,0.17220443
518643,0.34803843
518644,0.64010036
518645,0.25376308
518646,0.20283957
518647,0.09038561
518648,0.2410697
518649,0.43774107
518650,0.4517413
518651,0.31347406
518652,0.3450592
518653,0.18105541
518654,0.41696408
518655,0.36473456
518656,0.4045667
518657,0.13067305
518658,0.14839128
518659,0.7275346
518660,0.31647086
518661,0.24404414
518662,0.17226331
518663,0.31235838
518664,0.37166724
518665,0.3685901
518666,0.14028157
518667,0.65332973
518668,0.3856243
518669,0.32024863
518670,0.4484516
518671,0.49332845
518672,0.60837936
518673,0.3611728
518674,0.10765108
518675,0.33256337
518676,0.27180052
518677,0.13050996
518678,0.22265998
518679,0.30972064
518680,0.3587012
518681,0.47262287
518682,0.24101181
518683,0.36585993
518684,0.5745247
518685,0.32559526
518686,0.2228778
518687,0.46355975
518688,0.051977683
518689,0.26468986
518690,0.26361814
518691,0.41458118
518692,0.20255004
518693,0.4750498
518694,0.17948437
518695,0.17512506
518696,0.16463214
518697,0.28646767
518698,0.2811757
518699,0.51952493
518700,0.27564314
518701,0.41055626
518702,0.3623875
518703,0.18468924
518704,0.36151674
518705,0.5426125
518706,0.44984674
518707,0.34384197
518708,0.22345485
518709,0.1274348
518710,0.48285332
518711,0.38471764
518712,0.12484745
518713,0.18901654
518714,0.29664496
518715,0.60550606
518716,0.27665567
518717,0.053528663
518718,0.22396931
518719,0.33549714
518720,0.33270448
518721,0.6481784
518722,0.36956418
518723,0.25026318
518724,0.4404531
518725,0.12942217
518726,0.320456
518727,0.21136288
518728,0.3546773
518729,0.3669371
518730,0.33842376
518731,0.52904767
518732,0.5334289
518733,0.05347823
518734,0.6172425
518735,0.4967036
518736,0.18504602
518737,0.59571344
518738,0.24218957
518739,0.39017805
518740,0.64834636
518741,0.6385382
518742,0.14139497
518743,0.38186136
518744,0.21920136
518745,0.5618353
518746,0.4711452
518747,0.24987218
518748,0.43757027
518749,0.3331599
518750,0.2260207
518751,0.24280934
518752,0.12533918
518753,0.4732114
518754,0.6544307
518755,0.124907576
518756,0.3282124
518757,0.18732007
518758,0.5002007
518759,0.3106548
518760,0.14148386
518761,0.3179575
518762,0.39975318
518763,0.054552406
518764,0.29928026
518765,0.30133796
518766,0.45294082
518767,0.34007964
518768,0.25535282
518769,0.31133178
518770,0.4893455
518771,0.18647937
518772,0.15576984
518773,0.29478672
518774,0.0723303
518775,0.3704131
518776,0.5243242
518777,0.5490747
518778,0.31193018
518779,0.28607738
518780,0.11143823
518781,0.49909198
518782,0.2670493
518783,0.28307587
518784,0.24775858
518785,0.53856885
518786,0.29493806
518787,0.20742191
518788,0.3121757
518789,0.84572494
518790,0.41227144
518791,0.16752294
518792,0.11216636
518793,0.5360277
518794,0.5120955
518795,0.37632892
518796,0.36615667
518797,0.28544337
518798,0.0647479
518799,0.18468693
518800,0.5683604
518801,0.39248458
518802,0.31372383
518803,0.72900516
518804,0.2847761
518805,0.32767943
518806,0.3242584
518807,0.26329932
518808,0.03309868
518809,0.612441
518810,0.32772905
518811,0.36876327
518812,0.30776826
518813,0.3917556
518814,0.5678004
518815,0.24487223
518816,0.49097365
518817,0.54764324
518818,0.49493086
518819,0.20342527
518820,0.30039686
518821,0.30969658
518822,0.4187984
518823,0.32928404
518824,0.7740402
518825,0.4033201
518826,0.18353494
518827,0.3000252
518828,0.1838554
518829,0.26458883
518830,0.18531929
518831,0.27049643
518832,0.19227834
518833,0.7255979
518834,0.37008235
518835,0.6244658
518836,0.41253203
518837,0.4315142
518838,0.12453802
518839,0.47139478
518840,0.33289945
518841,0.4709949
518842,0.39593923
518843,0.8149008
518844,0.31205153
518845,0.24095985
518846,0.35664293
518847,0.28474054
518848,0.33939785
518849,0.18238397
518850,0.4231474
518851,0.51245064
518852,0.35168788
518853,0.368184
518854,0.31848267
518855,0.46616077
518856,0.10956651
518857,0.6196887
518858,0.28920442
518859,0.31052947
518860,0.3606953
518861,0.42144328
518862,0.3661369
518863,0.28018373
518864,0.35721636
518865,0.45807287
518866,0.17000134
518867,0.32372987
518868,0.48820534
518869,0.29851517
518870,0.3999643
518871,0.2016174
518872,0.57008046
518873,0.40617585
518874,0.4547313
518875,0.55731165
518876,0.72762996
518877,0.408223
518878,0.49718648
518879,0.72666186
518880,0.49922258
518881,0.3406384
518882,0.6401347
518883,0.41277277
518884,0.36767814
518885,0.22227208
518886,0.13040368
518887,0.30595812
518888,0.33508885
518889,0.47282895
518890,0.40418822
518891,0.39041066
518892,0.30805346
518893,0.17052686
518894,0.58801144
518895,0.47545952
518896,0.66025895
518897,0.24571869
518898,0.36117437
518899,0.5260944
518900,0.1861298
518901,0.5912959
518902,0.356334
518903,0.57334095
518904,0.38693953
518905,0.278513
518906,0.6526222
518907,0.28877288
518908,0.47584346
518909,0.30439082
518910,0.45063367
518911,0.4190331
518912,0.5252705
518913,0.47034687
518914,0.26566294
518915,0.36670575
518916,0.7253915
518917,0.37101257
518918,0.31881472
518919,0.0891202
518920,0.14265728
518921,0.22251333
518922,0.111414015
518923,0.4963309
518924,0.2668502
518925,0.13551225
518926,0.2518974
518927,0.27994627
518928,0.44599038
518929,0.184134
518930,0.32074025
518931,0.5864093
518932,0.47306204
518933,0.3323723
518934,0.3260267
518935,0.40925217
518936,0.54242617
518937,0.18221146
518938,0.26106668
518939,0.33660218
518940,0.48016202
518941,0.57498956
518942,0.49416623
518943,0.112372644
518944,0.18973517
518945,0.29092196
518946,0.19330953
518947,0.40482843
518948,0.30110842
518949,0.48280233
518950,0.29058877
518951,0.11335506
518952,0.08258041
518953,0.12382369
518954,0.26583347
518955,0.26733166
518956,0.0632102
518957,0.5017367
518958,0.44185647
518959,0.08049267
518960,0.2514581
518961,0.54382896
518962,0.22400652
518963,0.23451173
518964,0.28895965
518965,0.50115263
518966,0.31072256
518967,0.29637912
518968,0.24210456
518969,0.3388312
518970,0.21637861
518971,0.8247824
518972,0.34608483
518973,0.33193526
518974,0.40995818
518975,0.24709018
518976,0.41924086
518977,0.34541607
518978,0.20883243
518979,0.4445489
518980,0.09067418
518981,0.3135145
518982,0.3279491
518983,0.42022082
518984,0.20193249
518985,0.36220065
518986,0.064637266
518987,0.27855462
518988,0.15850018
518989,0.16917744
518990,0.45087978
518991,0.35162818
518992,0.48146203
518993,0.32379013
518994,0.7323509
518995,0.50268424
518996,0.36083326
518997,0.3011119
518998,0.5044171
518999,0.40766957
519000,0.42045766
519001,0.36367375
519002,0.18863419
519003,0.45787713
519004,0.15152076
519005,0.41202828
519006,0.34693307
519007,0.4441058
519008,0.27768868
519009,0.50039804
519010,0.47194773
519011,0.269525
519012,0.49405512
519013,0.33490938
519014,0.4831819
519015,0.5236135
519016,0.53884417
519017,0.6849275
519018,0.2938752
519019,0.3572625
519020,0.34983036
519021,0.39995134
519022,0.27111182
519023,0.21105081
519024,0.5114166
519025,0.4829692
519026,0.22275661
519027,0.27989808
519028,0.62224543
519029,0.36350137
519030,0.22851221
519031,0.4719264
519032,0.23259695
519033,0.19417451
519034,0.19289961
519035,0.23049077
519036,0.17897642
519037,0.37213963
519038,0.41650116
519039,0.25395024
519040,0.39148724
519041,0.39074922
519042,0.2950652
519043,0.41061488
519044,0.37503934
519045,0.32939953
519046,0.4904601
519047,0.3091221
519048,0.29971135
519049,0.42640492
519050,0.18780413
519051,0.25601602
519052,0.23592682
519053,0.36028528
519054,0.40315947
519055,0.3773118
519056,0.39114457
519057,0.08151661
519058,0.28610197
519059,0.42426592
519060,0.3237188
519061,0.47009182
519062,0.30510053
519063,0.30093896
519064,0.35254836
519065,0.37041643
519066,0.31116843
519067,0.26197332
519068,0.43708405
519069,0.22164914
519070,0.35799897
519071,0.12804237
519072,0.27456066
519073,0.2631215
519074,0.44815978
519075,0.42027226
519076,0.47035828
519077,0.2765285
519078,0.38959557
519079,0.15536243
519080,0.2662447
519081,0.40288246
519082,0.3700455
519083,0.40664977
519084,0.303465
519085,0.27321568
519086,0.45638645
519087,0.37008855
519088,0.30592415
519089,0.49438614
519090,0.32930943
519091,0.39305857
519092,0.29811335
519093,0.30903488
519094,0.52049184
519095,0.1337257
519096,0.31940693
519097,0.27783486
519098,0.1590884
519099,0.41982886
519100,0.18508632
519101,0.27146956
519102,0.4468933
519103,0.22363415
519104,0.5944558
519105,0.2504904
519106,0.080589354
519107,0.1835652
519108,0.3893428
519109,0.8011421
519110,0.36637565
519111,0.46701244
519112,0.4060099
519113,0.13181005
519114,0.31072515
519115,0.17817657
519116,0.14226961
519117,0.17394252
519118,0.21949686
519119,0.3746564
519120,0.5838396
519121,0.46964407
519122,0.36804923
519123,0.17189924
519124,0.5304771
519125,0.5563918
519126,0.32175475
519127,0.2747633
519128,0.11151053
519129,0.090136476
519130,0.5599835
519131,0.2915578
519132,0.129194
519133,0.28037903
519134,0.11294301
519135,0.19814545
519136,0.35635388
519137,0.2853814
519138,0.5953364
519139,0.32541072
519140,0.3522543
519141,0.38058293
519142,0.2059805
519143,0.34642962
519144,0.33861428
519145,0.31180307
519146,0.12485737
519147,0.37118155
519148,0.2893463
519149,0.28137717
519150,0.20941663
519151,0.24521458
519152,0.74248415
519153,0.25870708
519154,0.09019978
519155,0.15908076
519156,0.12176466
519157,0.30353838
519158,0.2240931
519159,0.3525272
519160,0.36975005
519161,0.3764306
519162,0.4187734
519163,0.34555644
519164,0.24063405
519165,0.48120058
519166,0.4573409
519167,0.15578355
519168,0.17493875
519169,0.34381828
519170,0.26407936
519171,0.50119597
519172,0.2855999
519173,0.40763184
519174,0.45816356
519175,0.5022557
519176,0.648521
519177,0.49127164
519178,0.101132214
519179,0.3104335
519180,0.6469467
519181,0.05367668
519182,0.48873308
519183,0.2801425
519184,0.28282592
519185,0.38375235
519186,0.11334548
519187,0.3500936
519188,0.29367298
519189,0.29660156
519190,0.4176748
519191,0.20276192
519192,0.4062607
519193,0.3588892
519194,0.2616739
519195,0.7273796
519196,0.24435766
519197,0.45058608
519198,0.30298245
519199,0.3467368
519200,0.24359824
519201,0.37397507
519202,0.5376016
519203,0.45570737
519204,0.0989168
519205,0.13224569
519206,0.30155873
519207,0.6344411
519208,0.21468602
519209,0.40960106
519210,0.2501859
519211,0.5371087
519212,0.5666374
519213,0.3774119
519214,0.5650912
519215,0.45087287
519216,0.5913604
519217,0.37185866
519218,0.5493086
519219,0.12746108
519220,0.25145444
519221,0.26644403
519222,0.3939172
519223,0.47753975
519224,0.30120987
519225,0.42061672
519226,0.20257619
519227,0.42888185
519228,0.3371332
519229,0.5437573
519230,0.362394
519231,0.13146143
519232,0.41973054
519233,0.22610115
519234,0.043402694
519235,0.2817246
519236,0.40512586
519237,0.089347966
519238,0.22228141
519239,0.3698021
519240,0.2642658
519241,0.3201121
519242,0.29540384
519243,0.65469515
519244,0.18992957
519245,0.4675693
519246,0.18036598
519247,0.45349404
519248,0.1422449
519249,0.43339175
519250,0.29178047
519251,0.12382303
519252,0.22332385
519253,0.12880616
519254,0.31180307
519255,0.13828495
519256,0.43977025
519257,0.52435404
519258,0.27674517
519259,0.25039655
519260,0.30724335
519261,0.5569782
519262,0.22344704
519263,0.3433036
519264,0.149946
519265,0.3605995
519266,0.4476676
519267,0.5597088
519268,0.23390925
519269,0.35445914
519270,0.22107354
519271,0.36567214
519272,0.14462946
519273,0.23146094
519274,0.2006199
519275,0.28021476
519276,0.21902758
519277,0.23797134
519278,0.23905237
519279,0.1888705
519280,0.45138636
519281,0.48331028
519282,0.33308044
519283,0.3115745
519284,0.32272163
519285,0.5963612
519286,0.2866558
519287,0.41727328
519288,0.28460923
519289,0.44636744
519290,0.09432849
519291,0.60679346
519292,0.2989598
519293,0.34368226
519294,0.2470407
519295,0.2550011
519296,0.24442363
519297,0.44675574
519298,0.4658832
519299,0.43922803
519300,0.08976203
519301,0.41083878
519302,0.62592167
519303,0.35406688
519304,0.5359573
519305,0.5746581
519306,0.47057915
519307,0.052707847
519308,0.2933417
519309,0.3264135
519310,0.44054264
